,170,603,601,690,637,704,701,714,XLK,XLV,XOP,QQQ,SHV,273011,695437,593038,LMB,AGM,TDS,MCD,FMY,EOI
,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,closingPrice,closingPrice,closingPrice,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close
2021-01-20,588.41,355.86,384.12,449.13,235.93,744.69,283.85,352.65,127.82611846923828,112.24764251708984,64.680419921875,316.74267578125,101.34405517578125,90280.0,8277.0,9169.0,14.989999771118164,70.16464233398438,17.789409637451172,197.3396453857422,10.872428894042969,12.834321975708008
2021-01-21,583.66,355.6,383.2,447.89,235.79,740.64,283.9,352.65,129.47686767578125,111.71719360351562,62.503173828125,319.27642822265625,101.34405517578125,90130.0,8201.0,9120.0,15.100000381469727,71.35295104980469,17.36280059814453,197.24722290039062,10.856310844421387,12.818943977355957
2021-01-22,,,,,,,,,128.98165893554688,111.38567352294922,62.77995681762695,318.35687255859375,101.34405517578125,,,,15.6899995803833,71.03130340576172,17.516380310058594,197.1086883544922,10.872428894042969,12.64987564086914
2021-01-24,576.59,355.68,383.48,448.52,235.79,742.72,283.92,352.9,,,,,,87490.0,8010.0,8950.0,,,,,,
2021-01-25,564.14,355.71,383.74,449.0,235.86,744.67,283.86,353.0,130.0595245361328,112.11504364013672,62.586212158203125,320.9884948730469,101.34405517578125,88780.0,7918.0,8820.0,15.430000305175781,70.73646545410156,17.158031463623047,197.07174682617188,10.928849220275879,12.573022842407227
2021-01-26,563.82,355.41,383.6,448.93,235.89,744.47,283.87,352.73,130.14688110351562,111.69824981689453,60.944068908691406,321.4580078125,101.34405517578125,86760.0,7830.0,8839.0,15.34000015258789,69.82511138916016,17.55051040649414,198.95619201660156,11.08198070526123,12.603763580322266
2021-01-27,553.71,354.9,383.72,449.47,235.96,746.53,283.87,351.45,127.690185546875,108.30714416503906,61.66365432739258,312.496826171875,101.35321807861328,84990.0,7850.0,8839.0,15.039999961853027,67.85054779052734,16.748489379882812,191.21519470214844,11.12228012084961,12.31941032409668
2021-01-28,549.25,354.69,383.42,449.13,235.76,745.2,283.89,351.24,128.2145538330078,109.8890380859375,61.580623626708984,314.3458557128906,101.34405517578125,85000.0,7729.0,8662.0,14.619999885559082,68.6457290649414,16.432804107666016,191.0489501953125,11.259293556213379,12.357837677001953
2021-01-29,,,,,,,,,125.19464874267578,108.96073150634766,59.33882141113281,307.7326354980469,101.35321807861328,,,,14.5,67.90414428710938,15.99766731262207,191.9911346435547,11.170636177062988,12.242558479309082
2021-01-31,556.18,354.07,382.89,448.74,235.86,743.74,283.85,350.02,,,,,,86620.0,7645.0,8595.0,,,,,,
2021-02-01,561.61,354.24,382.85,448.39,235.91,742.71,283.71,350.61,128.33103942871094,109.37751007080078,60.519676208496094,315.4220275878906,101.34405517578125,88040.0,7775.0,8831.0,14.59000015258789,69.42303466796875,16.253631591796875,192.0742645263672,11.170639038085938,12.427003860473633
2021-02-02,568.35,354.32,382.4,447.61,235.85,739.7,283.7,351.12,130.06919860839844,109.69010925292969,60.84259033203125,320.5677490234375,101.34405517578125,88430.0,7809.0,8802.0,14.75,69.49453735351562,16.577850341796875,193.76473999023438,11.154448509216309,12.596076965332031
2021-02-03,567.94,354.78,382.43,447.41,235.81,738.82,283.71,352.13,129.6225128173828,108.91337585449219,64.17301940917969,319.2960205078125,101.36241149902344,89130.0,7781.0,8715.0,14.75,68.67252349853516,16.714366912841797,192.79481506347656,11.170639038085938,12.672932624816895
2021-02-04,567.83,355.38,382.74,447.42,235.79,738.76,283.78,352.87,131.69078063964844,109.36803436279297,64.3944320678711,323.07220458984375,101.35321807861328,90180.0,7795.0,8648.0,15.130000114440918,69.54813385009766,17.243356704711914,194.93788146972656,10.943984985351562,12.688305854797363
2021-02-05,,,,,,,,,131.3994903564453,109.56697082519531,64.58817291259766,324.16790771484375,101.36241149902344,,,,14.960000038146973,71.50484466552734,17.499317169189453,196.3696746826172,11.049215316772461,12.742098808288574
2021-02-07,575.53,355.58,382.4,446.87,235.78,736.69,283.77,353.1,,,,,,90000.0,7940.0,8700.0,,,,,,
2021-02-08,574.81,355.52,382.07,446.64,235.79,735.92,283.78,352.98,132.77838134765625,109.69956970214844,68.73966979980469,326.3397521972656,101.35321807861328,89900.0,7830.0,8600.0,15.229999542236328,73.6402587890625,17.789409637451172,195.44595336914062,11.049215316772461,12.849693298339844
2021-02-09,585.47,355.94,382.7,447.37,235.9,738.53,283.83,353.38,132.6230010986328,109.8606185913086,67.54957580566406,326.27130126953125,101.36241149902344,91310.0,7790.0,8560.0,14.75,73.74747467041016,17.559040069580078,199.51043701171875,10.968273162841797,12.811264038085938
2021-02-10,611.39,356.36,382.88,447.52,235.95,739.15,283.82,353.76,132.42881774902344,110.05953979492188,69.0994644165039,325.52777099609375,101.36241149902344,90680.0,7780.0,8521.0,13.0,73.68492889404297,17.490781784057617,198.05091857910156,11.049215316772461,12.811264038085938
2021-02-11,603.29,356.03,382.85,447.69,235.97,739.8,283.85,353.07,133.88534545898438,110.26792907714844,67.8171157836914,327.31805419921875,101.35321807861328,89970.0,7736.0,8461.0,12.399999618530273,74.72135162353516,17.396928787231445,197.93080139160156,11.162541389465332,12.803582191467285
2021-02-12,,,,,,,,,134.5747528076172,111.09201049804688,69.77293395996094,329.1474609375,101.35321807861328,,,,12.329999923706055,75.14129638671875,17.371334075927734,197.58905029296875,11.13016414642334,12.842002868652344
2021-02-14,614.41,355.9,382.19,446.76,236.0,736.18,283.82,352.85,,,,,,89700.0,7689.0,8489.0,,,,,,
2021-02-15,640.94,355.66,381.57,445.77,236.03,732.49,283.85,352.83,,,,,,89700.0,7987.0,8700.0,,,,,,
2021-02-16,637.2,356.0,381.25,444.75,236.72,729.17,283.81,353.61,134.1378173828125,109.99322509765625,72.1162109375,328.25726318359375,101.35321807861328,89700.0,8049.0,8717.0,12.239999771118164,74.63201904296875,17.55051040649414,198.6328887939453,11.13016414642334,12.918855667114258
2021-02-17,634.45,355.56,381.22,445.01,236.76,729.99,283.81,353.29,132.95315551757812,110.39106750488281,72.92807006835938,326.6821594238281,101.35321807861328,86730.0,8012.0,8700.0,12.050000190734863,75.05193328857422,17.490781784057617,197.17335510253906,11.024930953979492,12.972648620605469
2021-02-18,627.98,355.28,380.61,444.31,236.58,727.46,283.85,352.92,132.30255126953125,109.69956970214844,69.72679901123047,325.2538146972656,101.35321807861328,83750.0,7915.0,8668.0,12.0,75.42720794677734,17.320146560668945,199.0023651123047,11.024930953979492,12.988103866577148
2021-02-19,,,,,,,,,132.10838317871094,108.3734359741211,71.53500366210938,323.8352355957031,101.35321807861328,,,,12.279999732971191,74.25675201416016,16.66316795349121,196.05563354492188,11.049215316772461,13.011287689208984
2021-02-21,634.75,355.53,380.34,443.57,236.72,724.98,283.91,353.79,,,,,,81400.0,8088.0,8750.0,,,,,,
2021-02-22,630.38,355.23,380.22,443.24,236.82,723.45,283.91,353.86,129.1952667236328,108.11769104003906,73.73991394042969,315.4415588378906,101.35321807861328,79700.0,8005.0,8750.0,11.979999542236328,75.93647766113281,15.383357048034668,195.8893585205078,10.9277982711792,12.94174575805664
2021-02-23,625.67,355.3,380.33,442.96,236.86,722.52,283.9,353.82,128.83599853515625,107.9377212524414,75.32672882080078,314.5024108886719,101.35321807861328,75410.0,7954.0,8700.0,12.069999694824219,74.52478790283203,15.48574161529541,195.20578002929688,10.806375503540039,12.887661933898926
2021-02-24,637.19,355.52,380.0,442.15,236.75,719.74,283.89,354.6,130.80715942382812,108.68603515625,78.28814697265625,317.0949401855469,101.35321807861328,75100.0,7986.0,8738.0,12.130000114440918,76.0526351928711,15.477211952209473,197.00709533691406,10.871134757995605,12.93402099609375
2021-02-25,637.62,355.57,379.58,441.44,236.7,717.46,283.85,354.63,126.23362731933594,107.5967025756836,75.97249603271484,306.0401306152344,101.34405517578125,77020.0,7936.0,8694.0,11.970000267028809,75.7667236328125,15.468677520751953,194.86398315429688,10.911604881286621,12.748589515686035
2021-02-26,,,,,,,,,126.90364074707031,106.66841888427734,74.27500915527344,307.3216857910156,101.35321807861328,,,,12.279999732971191,77.06227111816406,15.263906478881836,191.5924072265625,10.943984985351562,12.686779975891113
2021-02-28,631.34,355.53,379.96,442.11,236.65,719.82,283.82,354.15,,,,,,76000.0,7888.0,8598.0,,,,,,
2021-03-01,640.45,355.86,380.73,443.07,236.81,723.44,283.81,354.6,130.99166870117188,108.06085968017578,76.36920166015625,316.5665588378906,101.35321807861328,75840.0,7912.0,8649.0,12.369999885559082,79.44784545898438,15.408950805664062,193.5535125732422,11.13912582397461,12.964925765991211
2021-03-02,637.39,356.45,381.2,443.3,236.93,724.09,283.79,355.54,128.91366577148438,107.74825286865234,75.76953887939453,311.48919677734375,101.34405517578125,75650.0,8040.0,8864.0,12.119999885559082,79.23340606689453,15.630786895751953,193.94384765625,10.984641075134277,12.94174575805664
2021-03-03,628.01,356.2,380.53,442.48,236.8,721.11,283.83,355.21,125.6704330444336,106.38424682617188,77.31021881103516,302.4498291015625,101.35321807861328,73910.0,8090.0,8852.0,12.039999961853027,80.38600158691406,15.827025413513184,191.29501342773438,10.935853004455566,12.810401916503906
2021-03-04,626.86,355.96,380.62,442.51,237.03,721.2,283.83,354.4,122.89330291748047,104.95392608642578,79.88414764404297,297.4996032714844,101.34405517578125,72060.0,8161.0,8932.0,11.550000190734863,77.83065795898438,15.929411888122559,190.38412475585938,10.92772388458252,12.52452278137207
2021-03-05,,,,,,,,,125.21404266357422,107.05677032470703,83.03007507324219,301.9801330566406,101.34405517578125,,,,11.529999732971191,80.72550964355469,17.021520614624023,192.73558044433594,10.976509094238281,12.702232360839844
2021-03-07,648.53,355.12,379.83,441.57,237.07,717.95,283.83,353.71,,,,,,74430.0,8395.0,9082.0,,,,,,
2021-03-08,638.74,354.61,379.95,442.0,237.23,719.68,283.81,353.06,122.18446350097656,106.79156494140625,81.8122787475586,293.4299011230469,101.34405517578125,74150.0,8376.0,9023.0,11.3100004196167,82.70903778076172,18.2672061920166,194.35281372070312,10.984641075134277,12.748589515686035
2021-03-09,644.56,355.42,380.53,442.49,237.15,721.58,283.72,354.08,126.34043884277344,107.4167251586914,79.6166000366211,305.0030517578125,101.35321807861328,74560.0,8624.0,9100.0,11.670000076293945,82.3248291015625,18.60848617553711,193.8323211669922,10.976509094238281,12.856756210327148
2021-03-10,646.91,355.34,380.55,442.77,237.09,722.49,283.75,353.63,125.83550262451172,107.66303253173828,82.4673080444336,304.1324157714844,101.34405517578125,75600.0,8640.0,9134.0,12.34000015258789,84.15647888183594,19.734724044799805,198.25637817382812,10.968376159667969,12.964925765991211
2021-03-11,646.24,355.59,380.58,442.61,237.02,721.93,283.75,353.7,128.5252685546875,108.31661224365234,84.05410766601562,311.1369934082031,101.34405517578125,77060.0,8882.0,9260.0,12.489999771118164,86.49736785888672,18.796192169189453,196.6392364501953,10.935853004455566,12.980380058288574
2021-03-12,,,,,,,,,127.60279846191406,108.55341339111328,83.43600463867188,308.6130676269531,101.34405517578125,,,,12.390000343322754,88.90081024169922,19.38490867614746,197.35482788085938,11.057817459106445,12.988103866577148
2021-03-14,654.3,355.49,379.96,441.5,237.15,718.13,283.74,353.69,,,,,,77000.0,8784.0,9259.0,,,,,,
2021-03-15,662.18,355.77,380.15,441.39,237.05,717.6,283.71,354.36,128.9622039794922,109.3017349243164,82.9009017944336,311.9099426269531,101.34405517578125,76470.0,8750.0,9210.0,12.0,89.49576568603516,19.9650936126709,204.90184020996094,10.935853004455566,13.019012451171875
2021-03-16,672.97,356.76,380.87,441.34,237.7,717.58,283.51,356.1,129.93324279785156,109.2354507446289,80.36388397216797,313.6219482421875,101.34405517578125,76510.0,8721.0,9253.0,11.819999694824219,89.0360336303711,19.823246002197266,204.34413146972656,10.887068748474121,13.080826759338379
2021-03-17,670.84,356.78,380.63,441.01,237.6,716.27,283.64,356.1,129.82643127441406,108.83760070800781,80.72367858886719,314.9132995605469,101.35321807861328,75610.0,8610.0,9207.0,12.0,89.96453857421875,20.029563903808594,208.29425048828125,10.854546546936035,13.080826759338379
2021-03-18,661.5,357.09,380.36,440.48,237.59,714.15,283.9,356.64,126.22393035888672,108.6102523803711,75.28060150146484,305.2672424316406,101.35321807861328,76370.0,8500.0,9200.0,11.600000381469727,90.37919616699219,19.487991333007812,207.1696014404297,10.87894058227539,12.980380058288574
2021-03-19,,,,,,,,,125.8452377319336,108.99861907958984,77.26407623291016,306.34344482421875,101.35321807861328,,,,11.489999771118164,92.3443374633789,19.556760787963867,206.74208068847656,10.895200729370117,12.988103866577148
2021-03-21,652.26,357.04,380.54,440.72,237.68,714.97,283.73,356.62,,,,,,75170.0,8492.0,9193.0,,,,,,
2021-03-22,657.39,358.05,381.6,441.87,237.77,718.73,283.93,358.0,128.31973266601562,109.9472427368164,76.1902084350586,312.0883483886719,101.36241149902344,76180.0,8580.0,9384.0,11.9399995803833,87.08890533447266,19.204313278198242,209.18649291992188,10.822023391723633,13.049918174743652
2021-03-23,,,,,,,,,127.5218505859375,108.83512115478516,72.53960418701172,310.726806640625,101.35321807861328,,,,11.239999771118164,85.7637710571289,18.57677459716797,208.535888671875,10.813894271850586,13.003310203552246
2021-03-24,646.11,358.35,382.06,442.6,237.7,721.84,283.63,358.31,125.97466278076172,108.7115707397461,73.62367248535156,305.48626708984375,101.35321807861328,73400.0,8759.0,9310.0,10.789999961853027,86.14237976074219,18.439233779907227,208.23849487304688,10.854546546936035,12.964473724365234
2021-03-25,630.94,358.1,382.57,443.8,237.77,726.36,283.58,358.06,125.89678192138672,109.1678237915039,74.87451171875,304.95733642578125,101.35321807861328,72010.0,8777.0,9250.0,11.229999542236328,89.53182220458984,18.989402770996094,208.37789916992188,10.813894271850586,12.8790283203125
2021-03-26,,,,,,,,,129.09820556640625,111.23043823242188,77.20014190673828,309.5317687988281,101.35321807861328,,,,11.039999961853027,91.22655487060547,19.324661254882812,209.31661987304688,10.854546546936035,13.011077880859375
2021-03-29,650.47,358.77,383.04,443.98,237.97,726.55,283.73,358.72,128.42678833007812,111.75324249267578,74.93936157226562,309.4436340332031,101.35321807861328,73800.0,8804.0,9299.0,9.609999656677246,89.44168090820312,19.539569854736328,211.30557250976562,10.91959285736084,13.026616096496582
2021-03-30,657.47,358.7,382.23,442.56,238.0,721.5,283.62,358.61,127.21047973632812,110.74569702148438,74.81892395019531,307.8861999511719,101.34405517578125,72540.0,8714.0,9299.0,9.789999961853027,90.92005920410156,19.548166275024414,209.1028289794922,10.887068748474121,12.972240447998047
2021-03-31,643.1,359.08,382.59,442.88,238.12,722.6,283.6,358.52,129.2344512939453,110.96431732177734,75.36559295654297,312.59771728515625,101.34405517578125,72200.0,8714.0,9313.0,10.5600004196167,90.79386138916016,19.737287521362305,208.32211303710938,10.91959285736084,13.065454483032227
2021-04-01,642.68,359.38,382.84,443.1,238.15,723.25,283.84,358.91,131.83255004882812,110.63163757324219,79.27561950683594,317.9263610839844,101.34405517578125,73170.0,8643.0,9250.0,10.359999656677246,91.66825866699219,19.98657989501953,209.31661987304688,10.984930038452148,13.17420482635498
2021-04-04,652.02,359.68,382.91,442.96,238.14,722.93,283.66,359.2,,,,,,76400.0,8790.0,9469.0,,,,,,
2021-04-05,662.09,359.8,382.8,442.64,238.16,721.59,283.59,359.84,134.55718994140625,111.40154266357422,75.44896697998047,324.27374267578125,101.34405517578125,77020.0,8833.0,9600.0,10.680000305175781,92.5156021118164,20.528152465820312,212.69973754882812,10.968598365783691,13.32179069519043
2021-04-06,655.87,360.22,383.13,443.17,238.06,723.5,283.66,360.63,133.9831085205078,110.97380828857422,75.97710418701172,324.0484313964844,101.36241149902344,76400.0,8831.0,9610.0,10.699999809265137,91.55107879638672,19.97798728942871,215.54379272460938,10.960433959960938,13.376166343688965
2021-04-07,650.41,360.41,383.11,443.1,238.1,723.36,283.58,360.59,134.6934051513672,110.72666931152344,75.80106353759766,324.83203125,101.35321807861328,76600.0,8831.0,9617.0,11.1899995803833,90.31610107421875,20.390609741210938,216.1943817138672,10.960433959960938,13.399469375610352
2021-04-08,652.15,360.39,383.28,443.37,238.13,724.43,283.58,360.5,136.63958740234375,110.89775848388672,74.17032623291016,328.2212219238281,101.35321807861328,75940.0,8883.0,9701.0,11.180000305175781,90.42426300048828,20.34762954711914,214.0009002685547,11.02576732635498,13.50821590423584
2021-04-09,,,,,,,,,137.95323181152344,112.11442565917969,72.72491455078125,330.209716796875,101.36241149902344,,,,11.34000015258789,90.37919616699219,19.96938705444336,215.14410400390625,11.033933639526367,13.585897445678711
2021-04-11,655.08,360.6,383.35,443.51,238.18,724.78,283.76,360.59,,,,,,76150.0,8940.0,9821.0,,,,,,
2021-04-12,648.39,360.56,383.2,443.29,238.13,724.03,283.63,360.62,137.29153442382812,112.22850799560547,70.96448516845703,329.7786865234375,101.35321807861328,75250.0,8920.0,9887.0,10.890000343322754,89.29744720458984,20.364824295043945,214.66082763671875,11.017599105834961,13.570364952087402
2021-04-13,639.02,360.81,383.12,443.11,238.06,723.36,283.62,360.8,138.5857391357422,112.69427490234375,71.15904998779297,333.6282043457031,101.35321807861328,77520.0,8886.0,9800.0,10.75,87.65681457519531,20.2100887298584,214.99542236328125,11.00943374633789,13.64027214050293
2021-04-14,,,,,,,,,137.11639404296875,112.68474578857422,74.16107940673828,329.6219787597656,101.35321807861328,,,,10.869999885559082,89.14419555664062,20.158512115478516,214.0566864013672,11.091102600097656,13.655806541442871
